price,area,bathroom,bhk,balconies
0.02128371747211896,0.0198,0.2222222222222222,0.25,0.25
0.026394052044609664,0.018333333333333333,0.2222222222222222,0.25,0.0
0.015241635687732341,0.011166666666666667,0.1111111111111111,0.125,0.0
0.0483271375464684,0.015833333333333335,0.1111111111111111,0.25,0.25
0.01449814126394052,0.0149,0.2222222222222222,0.25,0.0
0.2553457249070632,0.07066666666666667,0.4444444444444444,0.5,0.0
0.040892193308550186,0.029666666666666668,0.3333333333333333,0.375,0.25
0.017735687732342006,0.0171,0.2222222222222222,0.25,0.0
0.024650185873605946,0.02376666666666667,0.3333333333333333,0.375,0.0
0.015241635687732341,0.011166666666666667,0.1111111111111111,0.125,0.0
0.0966542750929368,0.025416666666666667,0.3333333333333333,0.375,0.0
0.26373234200743495,0.07166666666666667,0.4444444444444444,0.5,0.0
0.0762081784386617,0.043333333333333335,0.4444444444444444,0.5,0.25
0.036013011152416355,0.025833333333333333,0.3333333333333333,0.375,0.0
0.03787174721189591,0.02716666666666667,0.4444444444444444,0.5,0.0
0.020890947955390333,0.018083333333333333,0.2222222222222222,0.25,0.0
0.01719299628252788,0.014733333333333334,0.2222222222222222,0.25,0.0
0.040892193308550186,0.028333333333333335,0.3333333333333333,0.375,0.0
0.017088475836431225,0.014733333333333334,0.2222222222222222,0.25,0.0
0.02101263940520446,0.018116666666666666,0.2222222222222222,0.25,0.0
0.025652044609665428,0.022116666666666666,0.3333333333333333,0.375,0.0
0.01486988847583643,0.007500000000000001,0.1111111111111111,0.125,0.0
0.02386031598513011,0.0,0.2222222222222222,0.25,0.125
0.018860966542750927,0.017616666666666666,0.2222222222222222,0.25,0.0
0.03322527881040892,0.031033333333333336,0.3333333333333333,0.375,0.0
0.021933085501858737,0.015033333333333334,0.2222222222222222,0.25,0.0
0.01486988847583643,0.007500000000000001,0.1111111111111111,0.125,0.0
0.01449814126394052,0.0149,0.2222222222222222,0.25,0.0
0.036802973977695164,0.02546666666666667,0.2222222222222222,0.375,0.25
0.017735687732342006,0.0171,0.2222222222222222,0.25,0.0
0.04170446096654275,0.023083333333333334,0.2222222222222222,0.25,0.0
0.024650185873605946,0.02376666666666667,0.3333333333333333,0.375,0.0
0.017735687732342006,0.0171,0.2222222222222222,0.25,0.0
0.06505576208178439,0.01916666666666667,0.2222222222222222,0.25,0.125
0.011688014869888476,0.011266666666666668,0.1111111111111111,0.125,0.125
0.010347029739776952,0.007483333333333334,0.1111111111111111,0.125,0.125
0.017882617100371746,0.012933333333333333,0.2222222222222222,0.25,0.25
0.024657732342007434,0.017833333333333333,0.2222222222222222,0.25,0.25
0.023459412639405205,0.016966666666666668,0.3333333333333333,0.375,0.375
0.0328385687732342,0.02375,0.3333333333333333,0.375,0.375
0.0241635687732342,0.0201,0.2222222222222222,0.25,0.0
0.01541171003717472,0.012016666666666667,0.1111111111111111,0.125,0.0
0.02958364312267658,0.02306666666666667,0.2222222222222222,0.25,0.0
0.040256505576208176,0.030333333333333334,0.3333333333333333,0.375,0.0
0.046043866171003714,0.032766666666666666,0.3333333333333333,0.375,0.0
0.051672862453531594,0.016966666666666668,0.2222222222222222,0.25,0.125
0.024650185873605946,0.02376666666666667,0.3333333333333333,0.375,0.0
0.11338289962825278,0.03166666666666667,0.3333333333333333,0.375,0.25
0.12639405204460966,0.03333333333333333,0.3333333333333333,0.375,0.25
0.027137546468401486,0.015683333333333334,0.2222222222222222,0.25,0.0
0.019890334572490707,0.0205,0.2222222222222222,0.25,0.0
0.03336710037174721,0.026016666666666667,0.3333333333333333,0.375,0.0
0.019396282527881042,0.018116666666666666,0.2222222222222222,0.25,0.0
0.011313011152416357,0.010566666666666667,0.1111111111111111,0.125,0.0
0.021323420074349442,0.015933333333333334,0.2222222222222222,0.25,0.0
